price,rooms,area,market,building_type,building_material,year_built,heating,kitchen_type,property_condition,form_of_ownership,district_result,distance_from_center,floor_of_flat,balconies,parking,basement_storage_unit,lift,smart home,air conditioning,rooms_to_area_ratio
1194600,3,72.4,Primary,New construction,"Concrete, reinforced concrete",2025.0,Central city heating,Kitchenette,5.0,4.0,Dębniki,4.5,2,Yes,Yes,Yes,Yes,No_data,No_data,0.04143646408839779
1184826,3,65.46,Primary,Apartment building,"Mixed construction, other",2026.0,Central city heating,Kitchenette,8.0,3.0,Łagiewniki-Borek Fałęcki,3.5,6,Yes,Yes,Yes,Yes,No_data,No_data,0.04582951420714941
944000,5,87.0,Primary,Multi-family building,No data,2025.0,Gas heating,Kitchenette,5.859567901234568,3.7804203539823007,Krowodrza,1.6,1,Yes,No_data,No_data,No_data,No_data,No_data,0.05747126436781609
710000,2,46.29,Secondary,Apartment building,H-frame,1968.0,Central city heating,Separate kitchen,4.0,4.0,Bieżanów-Prokocim,7.5,3,Yes,Yes,Yes,No_data,No_data,No_data,0.04320587599913588
579000,2,43.13,Secondary,Apartment building,No data,1999.0,Other/ no data,Kitchenette,1.0,2.0,Dębniki,4.5,1,Yes,No_data,Yes,No_data,No_data,No_data,0.04637143519591931
649000,3,59.5,Secondary,Apartment building,Large slab,1987.0,Central heating,Bright kitchen,2.0,2.0,Podgórze Duchackie,4.0,0,Yes,No_data,Yes,No_data,No_data,No_data,0.05042016806722689
525000,2,36.0,Secondary,Apartment building,Large slab,1970.0,Central city heating,Dark/ semi-open kitchen,7.0,4.0,Nowa Huta,12.9,2,No_data,No_data,Yes,No_data,No_data,No_data,0.05555555555555555
780607,2,47.89,Primary,Other/ No data,No data,2026.0,Other/ no data,Separate kitchen,5.859567901234568,3.7804203539823007,Prądnik Biały,3.6,2,Yes,Yes,No_data,Yes,No_data,No_data,0.04176237210273544
845000,2,53.0,Secondary,Tenement,Brick,1910.0,Gas heating,Kitchenette,2.0,4.0,Krowodrza,1.6,2,No_data,No_data,No_data,Yes,No_data,No_data,0.03773584905660377
730000,2,45.66,Primary,Other/ No data,No data,2026.0,Other/ no data,Other/ no data,5.859567901234568,3.7804203539823007,Podgórze Duchackie,4.0,0,Yes,Yes,No_data,No_data,No_data,No_data,0.043802014892685065
462500,1,25.0,Secondary,Apartment building,No data,1969.0,Central city heating,Kitchenette,5.859567901234568,4.0,Grzegórzki,1.15,1,Yes,No_data,Yes,No_data,No_data,No_data,0.04
666000,2,40.6,Secondary,Apartment building,No data,2020.0,Other/ no data,Kitchenette,3.0,3.7804203539823007,Nowa Huta,12.9,2,Yes,No_data,No_data,No_data,No_data,No_data,0.04926108374384236
1792875,4,102.45,Primary,Other/ No data,No data,2026.0,Other/ no data,Other/ no data,5.859567901234568,3.7804203539823007,Podgórze,3.6,2,Yes,Yes,No_data,No_data,No_data,No_data,0.03904343582235237
695000,2,38.92,Secondary,Apartment building,Brick,2012.0,Own/ local central heating,Kitchenette,8.0,4.0,Czyżyny,5.2,0,Yes,Yes,No_data,Yes,No_data,No_data,0.051387461459403906
3999828,3,129.06,Secondary,Tenement,No data,1911.0,Central heating,Kitchenette,7.0,4.0,Stare Miasto,0.4,4,Yes,No_data,No_data,Yes,No_data,Yes,0.023245002324500233
777196,2,47.39,Primary,Other/ No data,No data,2026.0,Other/ no data,Separate kitchen,5.859567901234568,3.7804203539823007,Prądnik Biały,3.6,2,Yes,Yes,No_data,No_data,No_data,No_data,0.0422029964127453
693000,4,110.0,Secondary,Tenement,Brick,1933.0,Central city heating,Kitchenette,1.0,4.0,Krowodrza,1.6,4,No_data,No_data,No_data,No_data,No_data,No_data,0.03636363636363636
999150,2,66.61,Primary,Apartment building,No data,2025.0,Other/ no data,Kitchenette,5.0,4.0,Krowodrza,1.6,0,Yes,Yes,No_data,No_data,No_data,No_data,0.030025521693439423
599886,1,31.74,Primary,New construction,"Concrete, reinforced concrete",2025.0,Central city heating,Kitchenette,5.0,4.0,Dębniki,4.5,1,Yes,Yes,Yes,No_data,No_data,No_data,0.031505986137366104
967608,3,54.36,Primary,Apartment building,"Mixed construction, other",2026.0,Central city heating,Kitchenette,8.0,3.0,Łagiewniki-Borek Fałęcki,3.5,2,Yes,Yes,Yes,Yes,No_data,No_data,0.05518763796909492
1820000,3,73.0,Secondary,Apartment building,Brick,2024.0,Gas heating,Other/ no data,9.0,4.0,Krowodrza,1.6,0,Yes,Yes,No_data,No_data,No_data,Yes,0.0410958904109589
456698,1,26.92,Primary,Apartment building,"Mixed construction, other",2025.0,Central city heating,Kitchenette,5.859567901234568,4.0,Prądnik Biały,3.6,0,No_data,Yes,No_data,No_data,No_data,No_data,0.03714710252600297
844147,3,60.73,Primary,Apartment building,No data,2025.0,Central city heating,Kitchenette,5.0,4.0,Podgórze Duchackie,4.0,0,Yes,Yes,Yes,Yes,No_data,No_data,0.04939897908776552
739000,3,55.0,Secondary,Apartment building,No data,2008.0,Central city heating,Separate kitchen,3.0,4.0,Podgórze,3.6,0,No,Yes,No_data,Yes,No_data,No_data,0.05454545454545454
894780,3,66.28,Primary,Other/ No data,No data,2026.0,Other/ no data,Other/ no data,5.859567901234568,3.7804203539823007,Podgórze,3.6,3,No_data,No_data,No_data,No_data,No_data,No_data,0.045262522631261314
943440,2,78.62,Primary,Other/ No data,No data,2027.0,Other/ no data,Other/ no data,5.859567901234568,3.7804203539823007,Czyżyny,5.2,4,Yes,Yes,No_data,No_data,No_data,No_data,0.025438819638768758
835000,2,46.5,Secondary,Apartment building,"Mixed construction, other",2019.0,Central city heating,Separate kitchen,9.0,4.0,Krowodrza,1.6,1,Yes,Yes,Yes,Yes,No_data,No_data,0.043010752688172046
678000,2,27.55,Secondary,Tenement,"Mixed construction, other",2002.136017628205,Central city heating,Kitchenette,1.0,4.0,Stare Miasto,0.4,5,No_data,No_data,Yes,No_data,No_data,No_data,0.07259528130671507
755820,2,41.99,Primary,Apartment building,"Mixed construction, other",2026.0,Central city heating,Kitchenette,8.0,3.0,Łagiewniki-Borek Fałęcki,3.5,1,Yes,Yes,Yes,Yes,No_data,No_data,0.04763038818766373
940000,3,71.41,Secondary,Apartment building,No data,2002.136017628205,Central city heating,Bright kitchen,7.0,3.7804203539823007,Mistrzejowice,5.6,10,Yes,No_data,Yes,Yes,No_data,No_data,0.04201092283993839
475000,1,31.42,Secondary,Apartment building,Brick,1950.0,Central city heating,Bright kitchen,1.0,4.0,Nowa Huta,12.9,4,Yes,No_data,Yes,Yes,No_data,No_data,0.031826861871419476
980000,3,73.0,Secondary,Tenement,Brick,2006.0,Gas heating,Other/ no data,7.0,4.0,Krowodrza,1.6,4,No_data,No_data,No_data,No_data,No_data,No_data,0.0410958904109589
917000,3,62.0,Primary,Apartment building,Brick,2024.0,Central city heating,Kitchenette,5.859567901234568,3.7804203539823007,Krowodrza,1.6,3,Yes,Yes,No_data,No_data,No_data,No_data,0.04838709677419355
659000,2,49.4,Secondary,Apartment building,"Concrete, reinforced concrete",2004.0,Central city heating,Kitchenette,3.0,3.7804203539823007,Dębniki,4.5,3,Yes,No_data,Yes,Yes,No_data,No_data,0.04048582995951417
1049000,3,58.0,Secondary,Apartment building,"Mixed construction, other",2022.0,Central city heating,Kitchenette,8.0,4.0,Dębniki,4.5,5,Yes,Yes,No_data,Yes,No_data,Yes,0.05172413793103448
883098,3,62.19,Primary,Multi-family building,"Mixed construction, other",2024.0,Other/ no data,Kitchenette,5.0,4.0,Bronowice,5.5,1,Yes,Yes,No_data,No_data,No_data,Yes,0.0482392667631452
700000,2,49.0,Secondary,Apartment building,"Mixed construction, other",2001.0,Gas heating,Separate kitchen,2.0,2.0,Podgórze,3.6,1,Yes,Yes,Yes,No_data,No_data,No_data,0.04081632653061224
850000,2,42.73,Secondary,Apartment building,"Mixed construction, other",2023.0,Central city heating,Kitchenette,10.0,4.0,Podgórze,3.6,1,Yes,Yes,No_data,Yes,No_data,No_data,0.04680552305172011
570000,3,46.0,Secondary,Apartment building,"Mixed construction, other",1970.0,Central city heating,Separate kitchen,3.0,4.0,Nowa Huta,12.9,3,No_data,No_data,Yes,No_data,No_data,No_data,0.06521739130434782
7416150,5,211.89,Primary,Apartment building,No data,2023.0,Central city heating,Other/ no data,5.859567901234568,4.0,Grzegórzki,1.15,8,Yes,No_data,No_data,No_data,No_data,No_data,0.02359714946434471
690000,2,44.7,Secondary,Other/ No data,Brick,2012.0,Own/ local central heating,Kitchenette,9.0,4.0,Podgórze Duchackie,4.0,0,Yes,Yes,No_data,No_data,No_data,No_data,0.04474272930648769
795500,3,63.64,Secondary,Apartment building,No data,2025.0,Central city heating,Kitchenette,5.859567901234568,3.7804203539823007,Nowa Huta,12.9,5,Yes,Yes,Yes,No_data,No_data,No_data,0.04714016341923319
750000,2,58.11,Secondary,Apartment building,No data,2001.0,Central city heating,Separate kitchen,3.0,4.0,Dębniki,4.5,2,Yes,No_data,Yes,No_data,No_data,Yes,0.03441748408191361
684000,2,36.0,Primary,Other/ No data,No data,2025.0,Other/ no data,Kitchenette,5.859567901234568,3.7804203539823007,Stare Miasto,0.4,2,No_data,No_data,No_data,No_data,No_data,No_data,0.05555555555555555
760000,2,55.72,Secondary,Apartment building,Brick,2002.0,Own/ local central heating,Bright kitchen,7.0,4.0,Podgórze,3.6,1,Yes,Yes,Yes,Yes,No_data,No_data,0.03589375448671931
729000,2,69.23,Secondary,Apartment building,No data,2001.0,Central city heating,Separate kitchen,8.0,4.0,Dębniki,4.5,1,Yes,Yes,Yes,No_data,No_data,No_data,0.028889209880109776
699000,1,35.86,Secondary,Tenement,Brick,1888.0,Central city heating,Separate kitchen,8.0,4.0,Podgórze,3.6,1,Yes,No_data,No_data,Yes,No_data,No_data,0.027886224205242612
1699000,4,112.0,Primary,Apartment building,No data,2025.0,Central city heating,Kitchenette,5.859567901234568,3.7804203539823007,Krowodrza,1.6,6,Yes,No_data,No_data,Yes,No_data,No_data,0.03571428571428571
1282720,4,80.17,Primary,Apartment building,"Concrete, reinforced concrete",2025.0,Central city heating,Kitchenette,5.0,3.7804203539823007,Prądnik Czerwony,2.7,6,Yes,No_data,No_data,No_data,No_data,No_data,0.04989397530248223
1449983,4,102.0,Primary,Apartment building,Brick,2024.0,Central city heating,Kitchenette,5.859567901234568,3.7804203539823007,Krowodrza,1.6,4,Yes,Yes,No_data,No_data,No_data,No_data,0.0392156862745098
650000,1,31.0,Secondary,Apartment building,No data,2024.0,Other/ no data,Kitchenette,5.859567901234568,3.7804203539823007,Podgórze Duchackie,4.0,8,Yes,Yes,No_data,Yes,No_data,No_data,0.03225806451612903
380000,2,34.0,Primary,Apartment building,Brick,2025.0,Other/ no data,Kitchenette,5.0,4.0,Bieżanów-Prokocim,7.5,2,Yes,Yes,Yes,Yes,No_data,No_data,0.058823529411764705
610000,2,36.0,Secondary,Apartment building,No data,1960.0,Central city heating,Bright kitchen,1.0,4.0,Stare Miasto,0.4,3,Yes,No_data,Yes,No_data,No_data,No_data,0.05555555555555555
639000,2,35.1,Secondary,Other/ No data,No data,2010.0,Other/ no data,Kitchenette,5.859567901234568,3.7804203539823007,Podgórze,3.6,1,Yes,Yes,Yes,No_data,No_data,No_data,0.05698005698005698
775000,2,52.5,Secondary,Apartment building,No data,2003.0,Central city heating,Bright kitchen,5.859567901234568,4.0,Grzegórzki,1.15,9,Yes,No_data,No_data,Yes,No_data,No_data,0.0380952380952381
2700000,4,208.24,Primary,Multi-family building,Brick,2022.0,Heat pump,Kitchenette,5.0,4.0,Zwierzyniec,5.4,0,Yes,Yes,No_data,No_data,No_data,Yes,0.019208605455243947
569900,2,35.97,Primary,Apartment building,Brick,2027.0,Central city heating,Kitchenette,5.859567901234568,3.7804203539823007,Krowodrza,1.6,3,Yes,Yes,No_data,No_data,Yes,No_data,0.055601890464275786
462000,1,26.2,Secondary,Multi-family building,Brick,1973.0,Central city heating,Other/ no data,7.0,2.0,Bieńczyce,5.9,1,No_data,No_data,Yes,No_data,No_data,No_data,0.03816793893129771
815981,2,42.61,Primary,Apartment building,"Mixed construction, other",2026.0,Central city heating,Kitchenette,8.0,3.0,Łagiewniki-Borek Fałęcki,3.5,6,Yes,Yes,Yes,Yes,No_data,No_data,0.04693733865289838
685000,2,36.65,Secondary,Other/ No data,No data,2016.0,Other/ no data,Kitchenette,5.859567901234568,3.7804203539823007,Stare Miasto,0.4,1,No_data,Yes,Yes,Yes,No_data,No_data,0.054570259208731244
950000,4,83.0,Secondary,Apartment building,Brick,2002.136017628205,Central city heating,Bright kitchen,2.0,3.7804203539823007,Bieńczyce,5.9,3,Yes,No_data,No_data,No_data,No_data,No_data,0.04819277108433735
949000,3,63.35,Secondary,Apartment building,Large slab,1987.0,Central city heating,Separate kitchen,9.0,2.0,Mistrzejowice,5.6,0,Yes,No_data,Yes,No_data,No_data,No_data,0.0473559589581689
679000,3,62.5,Secondary,Apartment building,No data,1989.0,Other/ no data,Separate kitchen,1.0,4.0,Podgórze Duchackie,4.0,2,Yes,No_data,Yes,No_data,No_data,No_data,0.048
1990000,4,92.5,Secondary,Tenement,Brick,2025.0,Own/ local central heating,Bright kitchen,5.0,3.7804203539823007,Stare Miasto,0.4,0,No_data,Yes,Yes,No_data,No_data,No_data,0.043243243243243246
675000,3,52.0,Secondary,Apartment building,Large slab,1974.0,Central city heating,Separate kitchen,2.0,2.0,Bieńczyce,5.9,2,No_data,No_data,No_data,No_data,No_data,No_data,0.057692307692307696
626314,3,57.46,Primary,Apartment building,No data,2002.136017628205,Other/ no data,Kitchenette,5.859567901234568,3.7804203539823007,Podgórze,3.6,4,Yes,Yes,Yes,No_data,No_data,No_data,0.05221023320570832
818300,4,62.2,Primary,Apartment building,Brick,2025.0,Central city heating,Kitchenette,5.0,3.0,Prądnik Biały,3.6,0,Yes,No_data,Yes,No_data,No_data,No_data,0.06430868167202572
817713,3,69.89,Primary,Apartment building,No data,2024.0,Central city heating,Kitchenette,5.0,4.0,Podgórze Duchackie,4.0,2,Yes,Yes,Yes,Yes,No_data,No_data,0.042924595793389614
739000,1,35.8,Secondary,Apartment building,No data,2022.0,Central city heating,Kitchenette,10.0,4.0,Podgórze,3.6,2,Yes,Yes,Yes,Yes,No_data,No_data,0.02793296089385475
625000,2,44.7,Secondary,Apartment building,No data,2013.0,Gas heating,Bright kitchen,9.0,4.0,Prądnik Biały,3.6,1,Yes,No_data,No_data,Yes,No_data,No_data,0.04474272930648769
829400,2,44.0,Primary,Apartment building,Brick,2024.0,Central city heating,Kitchenette,5.0,4.0,Prądnik Biały,3.6,4,Yes,No_data,No_data,Yes,Yes,No_data,0.045454545454545456
1419404,4,87.08,Primary,Other/ No data,No data,2026.0,Other/ no data,Separate kitchen,5.859567901234568,3.7804203539823007,Prądnik Biały,3.6,7,Yes,Yes,No_data,No_data,No_data,No_data,0.04593477262287552
730000,2,49.3,Secondary,Other/ No data,Brick,1965.0,Central city heating,Kitchenette,2.0,4.0,Nowa Huta,12.9,0,No,No_data,Yes,No_data,No_data,No_data,0.04056795131845842
920000,3,59.31,Secondary,Tenement,Brick,2011.0,Gas heating,Kitchenette,4.0,4.0,Podgórze,3.6,3,No_data,Yes,Yes,Yes,No_data,Yes,0.050581689428426904
752000,3,52.28,Secondary,Apartment building,"Mixed construction, other",2023.0,Central city heating,Kitchenette,5.0,4.0,Bronowice,5.5,6,Yes,Yes,No_data,No_data,No_data,No_data,0.057383320581484314
706640,2,48.4,Primary,Other/ No data,No data,2026.0,Other/ no data,Other/ no data,5.859567901234568,3.7804203539823007,Prądnik Biały,3.6,5,Yes,Yes,Yes,Yes,No_data,No_data,0.04132231404958678
1232000,4,98.22,Secondary,Tenement,Brick,1890.0,Central city heating,Kitchenette,1.0,4.0,Stare Miasto,0.4,0,Yes,Yes,Yes,Yes,No_data,No_data,0.040724903278354714
990000,3,100.32,Secondary,Apartment building,No data,2008.0,Gas heating,Other/ no data,5.859567901234568,3.7804203539823007,Podgórze,3.6,3,Yes,Yes,No_data,No_data,No_data,No_data,0.029904306220095697
875420,1,33.8,Secondary,Apartment building,No data,2002.136017628205,Other/ no data,Kitchenette,8.0,4.0,Stare Miasto,0.4,2,Yes,Yes,No_data,No_data,No_data,No_data,0.02958579881656805
630000,2,39.0,Secondary,Tenement,Brick,1930.0,Electric heating,Kitchenette,5.859567901234568,3.7804203539823007,Podgórze,3.6,2,No_data,No_data,No_data,No_data,No_data,No_data,0.05128205128205128
949000,3,62.0,Secondary,Apartment building,No data,1989.0,Central city heating,Separate kitchen,8.0,4.0,Bieżanów-Prokocim,7.5,1,Yes,No_data,Yes,No_data,No_data,No_data,0.04838709677419355
657685,3,57.19,Primary,Apartment building,No data,2027.0,Central city heating,Other/ no data,5.859567901234568,3.7804203539823007,Podgórze,3.6,3,Yes,Yes,Yes,No_data,No_data,No_data,0.05245672320335723
699000,3,64.4,Primary,Multi-family building,Brick,2025.0,Gas heating,Kitchenette,5.859567901234568,3.7804203539823007,Krowodrza,1.6,0,Yes,Yes,No_data,No_data,No_data,No_data,0.046583850931677016
1189500,4,81.6,Primary,Apartment building,Brick,2025.0,Central city heating,Kitchenette,5.859567901234568,3.7804203539823007,Podgórze,3.6,1,Yes,No_data,No_data,No_data,No_data,No_data,0.04901960784313726
450000,1,24.5,Secondary,Multi-family building,"Mixed construction, other",2021.0,Own/ local central heating,Kitchenette,9.0,1.0,Bieńczyce,5.9,2,Yes,Yes,No_data,Yes,No_data,No_data,0.04081632653061224
425000,1,17.0,Primary,Apartment building,"Concrete, reinforced concrete",2025.0,Central city heating,Other/ no data,5.859567901234568,3.7804203539823007,Stare Miasto,0.4,4,No,Yes,No_data,No_data,No_data,Yes,0.058823529411764705
749999,1,28.18,Secondary,Apartment building,"Mixed construction, other",2008.0,Central city heating,Kitchenette,8.0,4.0,Stare Miasto,0.4,4,No,Yes,No_data,Yes,No_data,Yes,0.035486160397444996
595000,1,35.0,Secondary,Apartment building,No data,1970.0,Central city heating,Separate kitchen,3.0,4.0,Stare Miasto,0.4,3,Yes,No_data,Yes,No_data,No_data,No_data,0.02857142857142857
599000,2,34.05,Primary,Tenement,Brick,2002.136017628205,Central city heating,Kitchenette,5.0,4.0,Podgórze,3.6,1,Yes,No_data,No_data,Yes,No_data,No_data,0.05873715124816447
900000,2,40.97,Primary,Apartment building,Brick,2024.0,Central city heating,Kitchenette,9.0,4.0,Grzegórzki,1.15,3,Yes,Yes,No_data,Yes,No_data,No_data,0.0488162069807176
605000,2,35.0,Secondary,Apartment building,Brick,2004.0,Gas heating,Kitchenette,7.0,4.0,Podgórze,3.6,0,Yes,No_data,No_data,No_data,No_data,No_data,0.05714285714285714
669000,2,51.5,Secondary,Apartment building,Brick,2000.0,Other/ no data,Separate kitchen,8.0,4.0,Prądnik Biały,3.6,2,No,Yes,No_data,No_data,No_data,No_data,0.038834951456310676
995355,3,73.73,Primary,Other/ No data,No data,2026.0,Other/ no data,Other/ no data,5.859567901234568,3.7804203539823007,Podgórze,3.6,4,Yes,Yes,No_data,No_data,No_data,No_data,0.040689000406890004
620000,2,40.0,Secondary,Apartment building,"Concrete, reinforced concrete",1970.0,Central city heating,Kitchenette,7.0,4.0,Prądnik Biały,3.6,3,Yes,No_data,Yes,No_data,No_data,No_data,0.05
899000,3,54.42,Secondary,Apartment building,"Mixed construction, other",2016.0,Central city heating,Kitchenette,9.0,4.0,Dębniki,4.5,4,Yes,No_data,No_data,No_data,No_data,Yes,0.05512679162072767
570400,2,46.0,Primary,Other/ No data,No data,2027.0,Other/ no data,Other/ no data,5.859567901234568,3.7804203539823007,Podgórze,3.6,0,Yes,Yes,Yes,No_data,No_data,No_data,0.043478260869565216
949000,3,61.13,Secondary,Apartment building,Brick,2012.0,Gas heating,Kitchenette,3.0,4.0,Prądnik Biały,3.6,1,Yes,No_data,Yes,No_data,No_data,No_data,0.049075740225748406
720000,2,39.33,Secondary,Apartment building,Brick,2022.0,Central city heating,Kitchenette,10.0,3.7804203539823007,Krowodrza,1.6,0,Yes,Yes,No_data,No_data,No_data,Yes,0.05085176709890669
529000,2,41.0,Secondary,Apartment building,No data,2002.136017628205,Central city heating,Bright kitchen,8.0,4.0,Bieńczyce,5.9,0,Yes,No_data,Yes,No_data,No_data,No_data,0.04878048780487805
1114236,3,68.78,Primary,Apartment building,"Mixed construction, other",2026.0,Central city heating,Kitchenette,8.0,3.0,Łagiewniki-Borek Fałęcki,3.5,4,Yes,Yes,Yes,Yes,No_data,No_data,0.043617330619366096
900000,2,64.0,Secondary,Other/ No data,No data,2002.136017628205,Other/ no data,Kitchenette,5.859567901234568,3.7804203539823007,Bronowice,5.5,1,Yes,Yes,No_data,No_data,No_data,Yes,0.03125
1690000,3,88.0,Secondary,Apartment building,No data,2021.0,Central city heating,Kitchenette,10.0,4.0,Bronowice,5.5,2,Yes,Yes,Yes,Yes,No_data,Yes,0.03409090909090909
1879000,4,146.8,Primary,Multi-family building,Brick,2025.0,Heat pump,Separate kitchen,5.859567901234568,3.7804203539823007,Podgórze,3.6,0,Yes,Yes,No_data,No_data,No_data,Yes,0.02724795640326975
1127992,3,68.78,Primary,Apartment building,"Mixed construction, other",2026.0,Central city heating,Kitchenette,8.0,3.0,Łagiewniki-Borek Fałęcki,3.5,5,Yes,Yes,Yes,Yes,No_data,No_data,0.043617330619366096
